GAME_ID,GAME_DATE,PREDICTED,ACTUAL,ERROR,ABS_ERROR
22300276,2023-12-01,115.37173,119,-3.6282730102539062,3.6282730102539062
22300279,2023-12-01,111.989944,119,-7.0100555419921875,7.0100555419921875
22300277,2023-12-01,109.42113,108,1.4211273193359375,1.4211273193359375
22300278,2023-12-01,105.67802,106,-0.32198333740234375,0.32198333740234375
22300275,2023-12-01,112.43225,119,-6.5677490234375,6.5677490234375
22300284,2023-12-02,122.84299,144,-21.157012939453125,21.157012939453125
22300290,2023-12-02,116.53535,117,-0.46465301513671875,0.46465301513671875
22300282,2023-12-02,111.75236,101,10.752357482910156,10.752357482910156
22300291,2023-12-02,114.06823,97,17.06822967529297,17.06822967529297
22300281,2023-12-02,117.28535,123,-5.714653015136719,5.714653015136719
22300287,2023-12-02,116.15521,126,-9.84478759765625,9.84478759765625
22300288,2023-12-02,109.694725,109,0.6947250366210938,0.6947250366210938
22300289,2023-12-02,113.71591,113,0.715911865234375,0.715911865234375
22300283,2023-12-02,119.06346,110,9.063461303710938,9.063461303710938
22300285,2023-12-02,110.48611,118,-7.513893127441406,7.513893127441406
22300280,2023-12-02,110.237366,112,-1.76263427734375,1.76263427734375
22300286,2023-12-02,127.7456,121,6.745597839355469,6.745597839355469
22301204,2023-12-04,115.5077,127,-11.492301940917969,11.492301940917969
22301202,2023-12-04,118.842606,112,6.8426055908203125,6.8426055908203125
22301203,2023-12-05,111.596275,103,8.596275329589844,8.596275329589844
22301201,2023-12-05,117.42417,122,-4.575828552246094,4.575828552246094
22301210,2023-12-06,107.54427,94,13.544273376464844,13.544273376464844
22301208,2023-12-06,127.01337,131,-3.98663330078125,3.98663330078125
22301213,2023-12-06,109.148384,97,12.148384094238281,12.148384094238281
22301209,2023-12-06,124.212555,114,10.212554931640625,10.212554931640625
22301206,2023-12-06,112.67285,116,-3.3271484375,3.3271484375
22301211,2023-12-06,104.21655,100,4.216552734375,4.216552734375
22301215,2023-12-06,109.827896,102,7.8278961181640625,7.8278961181640625
22301214,2023-12-06,111.5905,106,5.5904998779296875,5.5904998779296875
22301205,2023-12-06,113.75804,111,2.7580413818359375,2.7580413818359375
22301207,2023-12-06,109.14138,112,-2.8586196899414062,2.8586196899414062
22301212,2023-12-06,108.31464,101,7.31463623046875,7.31463623046875
22301230,2023-12-07,112.93559,89,23.935592651367188,23.935592651367188
22301229,2023-12-07,119.45414,128,-8.545860290527344,8.545860290527344
22301228,2023-12-08,114.60309,114,0.60308837890625,0.60308837890625
22301219,2023-12-08,111.61928,97,14.619277954101562,14.619277954101562
22301226,2023-12-08,113.93365,125,-11.066352844238281,11.066352844238281
22301225,2023-12-08,120.107254,117,3.1072540283203125,3.1072540283203125
22301223,2023-12-08,118.96849,121,-2.0315093994140625,2.0315093994140625
22301221,2023-12-08,112.87743,127,-14.122566223144531,14.122566223144531
22301216,2023-12-08,104.964806,116,-11.035194396972656,11.035194396972656
22301227,2023-12-08,107.65979,123,-15.3402099609375,15.3402099609375
22301222,2023-12-08,113.76493,136,-22.235069274902344,22.235069274902344
22301220,2023-12-08,104.86108,111,-6.138923645019531,6.138923645019531
22301224,2023-12-08,109.557236,114,-4.4427642822265625,4.4427642822265625
22301218,2023-12-08,115.2397,114,1.2397003173828125,1.2397003173828125
22301217,2023-12-08,109.403915,91,18.403915405273438,18.403915405273438
22300303,2023-12-11,121.98584,118,3.98583984375,3.98583984375
22300297,2023-12-11,104.59064,130,-25.40936279296875,25.40936279296875
22300296,2023-12-11,117.66467,129,-11.3353271484375,11.3353271484375
22300293,2023-12-11,126.95017,131,-4.049827575683594,4.049827575683594
22300295,2023-12-11,122.834724,101,21.83472442626953,21.83472442626953
22300304,2023-12-11,102.50046,127,-24.499542236328125,24.499542236328125
22300292,2023-12-11,121.09715,116,5.0971527099609375,5.0971527099609375
22300300,2023-12-11,118.89062,129,-10.109382629394531,10.109382629394531
22300298,2023-12-11,106.70714,82,24.707138061523438,24.707138061523438
22300294,2023-12-11,112.0617,94,18.06169891357422,18.06169891357422
22300302,2023-12-11,111.402756,120,-8.597244262695312,8.597244262695312
22300299,2023-12-11,113.006805,120,-6.993194580078125,6.993194580078125
22300301,2023-12-11,112.800995,107,5.800994873046875,5.800994873046875
22300305,2023-12-12,108.14561,113,-4.854393005371094,4.854393005371094
22300308,2023-12-12,106.88725,116,-9.112747192382812,9.112747192382812
